1.736800	9.100002e-01
1.745600	4.464552e-01
1.754400	1.747370e+00
1.763200	1.417064e+00
1.772000	6.835904e-01
1.780800	4.136087e-01
1.789600	1.661655e+00
1.798400	1.654924e+00
1.807200	1.424636e+00
1.816000	1.612609e+00
1.824800	1.563871e+00
1.833600	7.445823e-01
1.842400	1.539021e-01
1.851200	2.919353e-01
1.860000	1.417288e+00
1.868800	7.108193e-01
1.877600	1.087608e+00
1.886400	9.718060e-01
1.895200	2.976546e-01
1.904000	1.167875e+00
1.912800	-9.945210e-04
1.921600	1.968218e-01
1.930400	2.260676e-01
1.939200	5.645960e-01
1.948000	4.783680e-01
1.956800	1.312318e+00
1.965600	1.082741e+00
1.974400	9.317285e-01
1.983200	8.475494e-01
1.992000	1.350732e-01
2.000800	1.253830e+00
2.009600	1.322994e+00
2.018400	1.101637e+00
2.027200	1.111634e+00
2.036000	1.252871e+00
2.044800	1.129746e+00
2.053600	1.338578e+00
2.062400	9.491205e-01
2.071200	1.258279e+00
2.080000	8.530415e-01
2.088800	2.074216e-01
2.097600	5.331843e-01
2.106400	9.881974e-01
2.115200	1.545137e-01
2.124000	7.159289e-01
2.132800	8.539861e-01
2.141600	4.508213e-01
2.150400	4.102722e-01
2.159200	3.448789e-01
2.168000	5.789218e-01
2.176800	1.162059e+00
2.185600	6.431528e-01
2.194400	8.171881e-01
2.203200	8.864588e-01
2.212000	7.869469e-01
2.220800	5.260021e-01
2.229600	7.040481e-01
2.238400	5.693058e-01
2.247200	2.177881e-01
2.256000	4.526225e-01
2.264800	-1.007008e-01
2.273600	7.650676e-02
2.282400	2.838748e-01
2.291200	7.771264e-02
2.300000	3.725428e-02
2.308800	3.373392e-01
2.317600	6.008901e-01
2.326400	1.697248e-01
2.335200	2.206483e-01
2.344000	2.597368e-01
2.352800	-1.825622e-01
2.361600	3.115195e-01
2.370400	2.278272e-01
2.379200	2.213842e-01
2.388000	2.893168e-01
2.396800	8.773209e-02
2.405600	2.393567e-01
2.414400	-2.285855e-01
2.423200	3.062512e-01
2.432000	-2.095613e-01
2.440800	6.161027e-02
2.449600	3.772801e-01
2.458400	5.594194e-02
2.467200	3.853945e-01
2.476000	2.922118e-01
2.484800	3.890266e-01
2.493600	2.718958e-01
2.502400	1.115758e-01
2.511200	1.960823e-01
2.520000	8.769399e-02
2.528800	1.999301e-01
2.537600	3.169691e-01
2.546400	5.254916e-02
2.555200	2.499222e-01
2.564000	2.425543e-01
2.572800	5.027195e-02
2.581600	1.524521e-01
2.590400	6.405780e-02
2.599200	4.609588e-02
2.608000	1.500625e-01
2.616800	2.188637e-01
2.625600	1.320381e-01
2.634400	1.503799e-02
2.643200	1.005031e-01
2.652000	7.578415e-02
2.660800	2.728048e-01
2.669600	8.047718e-02
2.678400	1.145898e-01
2.687200	-1.899230e-02
2.696000	1.013540e-01
2.704800	9.145082e-02
2.713600	2.151045e-01
2.722400	1.705342e-02
2.731200	1.459906e-01
2.740000	5.846974e-02
2.748800	1.237875e-01
2.757600	1.569877e-01
2.766400	2.263685e-01
2.775200	-2.877039e-02
2.784000	2.305849e-02
2.792800	-3.285127e-02
2.801600	2.169380e-02
2.810400	5.339653e-02
2.819200	1.185603e-01
2.828000	2.175860e-02
2.836800	8.929490e-02
2.845600	-2.161264e-02
2.854400	9.138392e-02
2.863200	-2.021309e-02
2.872000	4.683643e-02
2.880800	1.104821e-02
2.889600	1.355727e-01
2.898400	4.432908e-02
2.907200	9.580516e-02
2.916000	7.374423e-02
2.924800	6.512194e-02
2.933600	9.368734e-02
2.942400	1.037840e-01
2.951200	7.676545e-02
2.960000	1.105523e-01
2.968800	-7.213763e-02
2.977600	2.261434e-02
2.986400	1.438252e-01
2.995200	9.838618e-02
3.004000	-5.691902e-02
3.012800	-1.804875e-02
3.021600	1.784800e-01
3.030400	1.105241e-01
3.039200	1.102126e-01
3.048000	1.260791e-01
3.056800	3.294169e-02
3.065600	9.394961e-02
3.074400	3.025317e-02
3.083200	1.105486e-01
3.092000	1.356924e-02
3.100800	5.385911e-02
3.109600	3.557980e-02
3.118400	9.974756e-02
3.127200	5.535008e-02
3.136000	8.146503e-02
3.144800	1.242285e-01
3.153600	6.026703e-02
3.162400	1.582695e-02
3.171200	1.239983e-01
3.180000	5.290556e-02
3.188800	3.176073e-02
3.197600	3.343083e-02
3.206400	-2.709058e-02
3.215200	5.396431e-03
3.224000	-3.833044e-02
3.232800	-2.361712e-01
3.241600	4.902268e-02
3.250400	8.560380e-02
3.259200	7.003289e-02
3.268000	3.810513e-02
3.276800	-5.487909e-02
3.285600	1.041275e-01
3.294400	2.841120e-04
3.303200	8.691795e-03
3.312000	8.517815e-02
3.320800	5.727800e-02
3.329600	-5.108210e-02
3.338400	3.416572e-02
3.347200	1.235802e-02
3.356000	9.637987e-03
3.364800	-1.593285e-02
3.373600	-1.319200e-01
3.382400	-2.790133e-02
3.391200	6.898838e-02
3.400000	-3.370928e-02
3.408800	4.579694e-02
3.417600	1.061171e-01
3.426400	4.507227e-02
3.435200	5.593549e-02
3.444000	-3.461830e-01
3.452800	-1.035619e-02
3.461600	-4.452335e-02
3.470400	-1.049963e-01
3.479200	2.817039e-02
3.488000	4.614142e-02
3.496800	3.387905e-02
3.505600	9.558558e-02
3.514400	1.046253e-01
3.523200	-3.295078e-02
3.532000	-7.099404e-03
3.540800	-7.943830e-02
3.549600	3.403783e-02
3.558400	4.595956e-02
3.567200	6.486079e-02
3.576000	1.834727e-02
3.584800	1.322419e-02
3.593600	2.280775e-02
3.602400	7.774422e-02
3.611200	-9.102655e-02
3.620000	-4.611943e-02
3.628800	3.832501e-02
3.637600	-3.890190e-02
3.646400	7.986104e-02
3.655200	4.630842e-02
3.664000	1.388983e-02
3.672800	2.295693e-02
3.681600	6.011480e-02
3.690400	-3.792594e-02
3.699200	4.756968e-02
3.708000	-1.424371e-03
3.716800	-2.187623e-02
3.725600	4.998820e-02
3.734400	-1.200526e-02
3.743200	-1.563469e-02
3.752000	9.162465e-02
3.760800	5.017801e-02
3.769600	3.901311e-02
3.778400	-1.708065e-02
3.787200	7.354710e-03
3.796000	2.744976e-04
3.804800	2.825726e-02
3.813600	6.437668e-02
3.822400	-5.546483e-03
3.831200	1.276503e-02
3.840000	4.604560e-02
3.848800	-7.041357e-02
3.857600	5.223346e-02
3.866400	-3.918998e-02
3.875200	2.884606e-02
3.884000	8.847766e-03
3.892800	6.327484e-02
3.901600	7.327489e-02
3.910400	1.102589e-01
3.919200	4.528306e-02
3.928000	-6.465313e-02
3.936800	4.339763e-02
3.945600	8.547295e-02
3.954400	6.278884e-02
3.963200	3.499087e-02
3.972000	-4.030041e-02
3.980800	2.352931e-02
3.989600	7.393562e-02
3.998400	2.239327e-02
4.007200	-1.980564e-02
4.016000	5.742923e-02
4.024800	6.194277e-02
4.033600	3.902373e-02
4.042400	1.328595e-02
4.051200	1.611879e-02
4.060000	-5.922297e-03
4.068800	-2.531710e-02
4.077600	-5.080697e-02
4.086400	2.551219e-02
4.095200	2.211496e-02
4.104000	-7.481710e-02
4.112800	-6.540936e-02
4.121600	-1.987542e-02
4.130400	5.861374e-02
4.139200	1.094168e-01
4.148000	2.627676e-02
4.156800	-3.890906e-02
4.165600	-2.932699e-02
4.174400	-4.452211e-02
4.183200	4.000658e-02
4.192000	-4.034970e-02
4.200800	9.767803e-03
4.209600	-8.718439e-02
4.218400	1.123972e-02
4.227200	1.099671e-02
4.236000	8.323860e-02
4.244800	4.978433e-03
4.253600	7.936828e-02
4.262400	8.170114e-02
4.271200	2.852823e-02
4.280000	-7.947798e-02
4.288800	2.902058e-02
4.297600	7.541234e-03
4.306400	6.832590e-02
4.315200	2.054197e-03
4.324000	4.611127e-02
4.332800	4.813045e-02
4.341600	2.563885e-02
4.350400	-5.976399e-02
4.359200	1.728942e-02
4.368000	-3.587937e-02
4.376800	-2.530721e-02
4.385600	-1.284277e-02
4.394400	6.288552e-02
4.403200	-3.491176e-02
4.412000	-2.515790e-02
4.420800	5.314069e-02
4.429600	4.563462e-04
4.438400	-5.286192e-02
4.447200	-3.474833e-02
4.456000	-2.431431e-02
4.464800	1.932565e-02
4.473600	-6.506636e-02
4.482400	-5.324133e-02
4.491200	-6.682495e-03
4.500000	-4.837375e-02
